tx_from,tx_to,tx_hash,block_number,token_sold_address,token_sold_amount_raw,token_bought_address,token_bought_amount_raw,amount_usd
0x1ac809ffdf691b69549ca7d39a96ed69d9b76bbb,0x284f11109359a7e1306c3e447ef14d38400063ff,0xd1c51d4d0a7b02d15e63f144e8c578ab910ed749eeea782561fe5b297e47ec8a,8622045,0x4200000000000000000000000000000000000006,1700000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,901446051952827043258892,4391.814
0xb7873862a5cd8993131d65ce30c1c6103fec0026,0x284f11109359a7e1306c3e447ef14d38400063ff,0x40971f93080466a1b3918b2f0662bd3435e0714a82c07f7d1255cd85559f161b,8622005,0x4200000000000000000000000000000000000006,2380000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,794795793816427361647806,6148.5396
0x2ec9f371bf3b9f2128d9e65ba7adb04a4e742285,0x284f11109359a7e1306c3e447ef14d38400063ff,0x9c269cd620692876f2ee92d475560d7a471b029305d98bcf6eff0bbe0219991d,8622040,0x4200000000000000000000000000000000000006,350000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,191767902934969942469641,904.197
0x5a54b8b6111e0c190a5dba72fb020e35101e443c,0x284f11109359a7e1306c3e447ef14d38400063ff,0x6a29c11aaa4fa2b637e32c3c21a6e97aaa8cfd246dfa9fd37b7c4af9e28dabc5,8620010,0x4200000000000000000000000000000000000006,1840000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,411698010307572288595917,4795.5
0x7df139650c7dd985c552923a1a7dccb4b1f913e8,0x284f11109359a7e1306c3e447ef14d38400063ff,0xffb472dc3cb7097a607f47507531d6f2971997682ad3d0465a4225217b8cad27,8619991,0x4200000000000000000000000000000000000006,2355352911587023349,0x20f17d48646d57764334b6606d85518680d4e276,608227178357334863349768,6138.6385258236805
0xc265c798a2b847acdf77f7defc456c2b0b3b8fbe,0x284f11109359a7e1306c3e447ef14d38400063ff,0x79d9bb345de1ef19d880d515b3b4300aba6f924f2e9755875a2fb60171cb2712,8622051,0x4200000000000000000000000000000000000006,520000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,266181241050226978768202,1343.3784
0x7df139650c7dd985c552923a1a7dccb4b1f913e8,0x284f11109359a7e1306c3e447ef14d38400063ff,0xcd12f9c69180617b5e9a6abd70afe8fa3afb08f39ec0ebd459b48c27d4ac165a,8619965,0x4200000000000000000000000000000000000006,2930000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,765281706848615903936870,7636.3125
0x532ac579188ec65b2638ce129acfd5385383c943,0x284f11109359a7e1306c3e447ef14d38400063ff,0x90789494ef62f1aac4f58dea18b25a37eca4f121d489216d80eb276f40cbdaee,8624404,0x4200000000000000000000000000000000000006,1250000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,291388220696754664992843,3238.3125
0xa338e6cd8085993aeeaac54c0a2e2e101a65c9b1,0x284f11109359a7e1306c3e447ef14d38400063ff,0x306a9a1cdff805aa27cc0ec8fac41619f081be068c332834935df4f4e7ed90e3,8624410,0x4200000000000000000000000000000000000006,421000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,96464778041322241738042,1090.66365
0x961fa38bf4507546342df9633cb499e7a30b967a,0x284f11109359a7e1306c3e447ef14d38400063ff,0x8b2267d874fada23401e6f7f68ac0d152e25b2ac9134515d6d6b6c687e3e476f,8620005,0x4200000000000000000000000000000000000006,1794000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,417264004737213238084308,4675.6125
0xb7873862a5cd8993131d65ce30c1c6103fec0026,0x284f11109359a7e1306c3e447ef14d38400063ff,0x40d1c4c111f3cd1d55a828602968da35a58674e4c6fc0101d02d2fdc7b3e0dc4,8622055,0x4200000000000000000000000000000000000006,281000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,142050274367109370365979,725.9410200000001
0x7da5c0b9d400c495648c468ba606399ef40b786c,0x284f11109359a7e1306c3e447ef14d38400063ff,0x6f7b0b206f526d44972becc83f3c37f95250480367a46c4446ded2086f386cf6,8613687,0x4200000000000000000000000000000000000006,97000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,246789241250104542347427,255.19633
0x5bc544a8fe54df9740364edc1cfc9c3ae5766264,0x284f11109359a7e1306c3e447ef14d38400063ff,0x079a23ab19687f6068180c5998134e585b7738d1491f3a2d698a73e662401bde,8613662,0x4200000000000000000000000000000000000006,223000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,621017435544377001311602,586.6884699999999
0x5995a30cf0a7f86c3f03a6530004c80ee0e58246,0x284f11109359a7e1306c3e447ef14d38400063ff,0x0efec561e7c29ba030c0e16980386110715405fe290cfa725c94c4e88393e5cf,8621620,0x4200000000000000000000000000000000000006,2720000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,708911353817029513804153,7044.256000000001
0x5995a30cf0a7f86c3f03a6530004c80ee0e58246,0x284f11109359a7e1306c3e447ef14d38400063ff,0x129e6d385a7f7a1a8a6392b27152cef7a364005e0e2aa23f7c53f2a74fcc5f97,8621585,0x4200000000000000000000000000000000000006,1000000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,278589418612103726663389,2589.8
0x5995a30cf0a7f86c3f03a6530004c80ee0e58246,0x284f11109359a7e1306c3e447ef14d38400063ff,0xea931d0a0f919159538f5b67c62c31b333cb4fb798161170113804f531b7585c,8621601,0x4200000000000000000000000000000000000006,140000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,37132315241385273724405,362.57200000000006
0x8a6e2ff9d68545ebf4f197d0c0267a4ddf2946fa,0x284f11109359a7e1306c3e447ef14d38400063ff,0x2d14640947209f773df25cbcdca1561c408f63878aebaf76f92ba7eab35564ab,8613707,0x4200000000000000000000000000000000000006,51000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,129837483133483488633452,134.17539
0xba59cc27d105471798e7ade128b40fbbaa744792,0x284f11109359a7e1306c3e447ef14d38400063ff,0x043bf72c8ac2613f5104ec46aaa337be798f16b1ee6c6d96099472ad566cfe75,8615796,0x4200000000000000000000000000000000000006,150000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,273805580555729101193410,394.515
0x3568b74772c037004b5769431852324e72d5010b,0x284f11109359a7e1306c3e447ef14d38400063ff,0xf6b0656b214649dcaa0db9c976de57525cc365827540a6b8cc9cf0ff136cd4a2,8618166,0x4200000000000000000000000000000000000006,184000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,244136480812513570603938,486.13536
0xd42e9fb5efe8003023fe96cdf9656d9f4333c60e,0x284f11109359a7e1306c3e447ef14d38400063ff,0x62a99e1eec353804015dbf56952f797624f1212d4d30e6fca2607f7be128f7e9,8623789,0x4200000000000000000000000000000000000006,1186000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,331282331634951749252469,3071.9179
0x246a9dfdf67e8c6dede05fc587169e8e97fa2bb2,0x284f11109359a7e1306c3e447ef14d38400063ff,0xc45878874cd5bacfb67d003524aff3b1fe29816d1e5953eab281e471e5d40356,8614687,0x4200000000000000000000000000000000000006,57000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,94000369307409697072006,150.14313
0x184ed9c1aa3661f188e1eff2405d9d6229704152,0x284f11109359a7e1306c3e447ef14d38400063ff,0x184f61741715bdd884600bb79017a1b35cb70d0ba6a5552b1b5c23d6e16839af,8618037,0x4200000000000000000000000000000000000006,130000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,167748188326957635001180,342.39660000000003
0x0557af7fd225a80d7c4cf87dd9983f1bdce2d3b0,0x284f11109359a7e1306c3e447ef14d38400063ff,0xbf15a2a7c40632e00bfcb98094235fd4c0bbb6454d6d7262da0b9c50e39d4409,8620871,0x4200000000000000000000000000000000000006,1210000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,438326533003866669538227,3136.1506
0x09bef323c7dab4be9dd3d24546a2c447b531f6f0,0x284f11109359a7e1306c3e447ef14d38400063ff,0x8f100fd3641877e81eb30de46a2d644d9161ee43baa75fc17ed979a407573da7,8614488,0x4200000000000000000000000000000000000006,434000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,813567820507533160099131,1143.19506
0x66cc7cfe7d0ab8439d6552e3b40db2cd9be10157,0x284f11109359a7e1306c3e447ef14d38400063ff,0xd0721211d670874119d0971ab2309af35e2583eb19f146550b3c9d5652428dec,8613563,0x4200000000000000000000000000000000000006,216000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,599801872075346062024294,568.27224
0x2f28ffc7e4af1b8e4d765c8238c96fbf10c9fe69,0x284f11109359a7e1306c3e447ef14d38400063ff,0x6073f0d2b438d723c67c46eb95ac2d751e1af4b14082ba6a48a97c57aa69da74,8618871,0x4200000000000000000000000000000000000006,180000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,247157892886434294136579,479.1492
0x8fa88489e43ea38af52e89ecaa6ec93b161e7ea7,0x284f11109359a7e1306c3e447ef14d38400063ff,0x75a187455b23586f6f261188e8b6c87e9a9f92bca7b90fd7268e38367d325fa4,8613578,0x4200000000000000000000000000000000000006,70000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,193715304659998684896170,184.16230000000002
0xa7783a4f40e0a7bb47e6b174b2e321d70f759c8c,0x284f11109359a7e1306c3e447ef14d38400063ff,0x91ef2f9ad7375d877c34568a9e31f4d86a0dee840a31c80d00af403323424e2e,8620865,0x4200000000000000000000000000000000000006,1980000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,748874771965427656191409,5131.8828
0x2dc8295448ea1b4b74a363838108764b807d60c5,0x284f11109359a7e1306c3e447ef14d38400063ff,0xb3353c0ebc99feec10bd3aff9a054c89782b0139daf9e40fff42f29222c6c357,8616472,0x4200000000000000000000000000000000000006,483000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,722601989296247308108835,1273.05759
0x2103eff8ed1db13523c0fe4e543e462db691cf8b,0x284f11109359a7e1306c3e447ef14d38400063ff,0xe1614cc7c3aec1bc708fb2e88347cb5f993d1278a34607f313ca74c8b52f7edd,8613572,0x4200000000000000000000000000000000000006,60000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,166870753120500629383677,157.8534
0xea503809f030b294810c6fc9e64acf5c71c38464,0x284f11109359a7e1306c3e447ef14d38400063ff,0xfc12ad497504a8aafb5b601754d6e3faf184f0d49ed2ad888dbd3d923bcae525,8611196,0x4200000000000000000000000000000000000006,190000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,3906473540809690687856251,499.80070000000006
0xcc097697dcb3d2aab988bbb049201e8872cee42d,0x284f11109359a7e1306c3e447ef14d38400063ff,0xcdbf84bb29d29268705b6c923cf4ef6b7fd1aa690906f04a5b69b9a450950859,8614708,0x4200000000000000000000000000000000000006,200000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,314947690080142067168244,526.8180000000001
0x1f6e2e2ab98d1661f932aff72991811915ab7ff9,0x284f11109359a7e1306c3e447ef14d38400063ff,0x70dc39721254c89ca82ddf53855003385890cb4feedad8e7f55a44ecc02211a4,8618867,0x4200000000000000000000000000000000000006,394000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,549308576038716990654585,1048.80436
0x774e8421c56fbbf126aecf1dca4dbbf0c3a7551e,0x284f11109359a7e1306c3e447ef14d38400063ff,0x82198aed6be0b977773fd97b541351ecec9aa39fd35bd40c298ea5e48241d51c,8614456,0x4200000000000000000000000000000000000006,394000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,777668184285273821556292,1037.83146
0xc96a34b4eafc62d32f98db262eb5bc8e8b38a078,0x284f11109359a7e1306c3e447ef14d38400063ff,0x51737fffa192b45cba745549d725c5a7089c13c5ac4582a078c6a9b625a9fb6a,8616451,0x4200000000000000000000000000000000000006,130000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,212726325258440983867033,342.6449
0xbbd9edca29c6ecd915182a651b02e700516a9f03,0x284f11109359a7e1306c3e447ef14d38400063ff,0x1071c03a9749138b34e153362e8c41e9c7826e58d6d62202b8020799d15d7342,8623749,0x4200000000000000000000000000000000000006,1850000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,668867565449651814671818,4791.7775
0x69ec3efa36fd26679ce897e368c8523b25bc4475,0x284f11109359a7e1306c3e447ef14d38400063ff,0x22fe055391a4823a94373a0904861ff64b35191d175540d505b8a0282cc3d003,8623744,0x4200000000000000000000000000000000000006,1410000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,531933540083315589441462,3652.1115
0xfceee87dde1f996995da18febc42b1014050dbc2,0x284f11109359a7e1306c3e447ef14d38400063ff,0xa8f8b48c12f59ab79f2cbb3ed675b587542fdd7aca6799f2818e4a6d866db10b,8620920,0x4200000000000000000000000000000000000006,2424000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,1115258396916129111551426,6282.66864
0x2dc8295448ea1b4b74a363838108764b807d60c5,0x284f11109359a7e1306c3e447ef14d38400063ff,0xe8fc400200dbca8896dfeb5cc755cec1c9830f0d06b68eacc4cceced374edc74,8618861,0x4200000000000000000000000000000000000006,85000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,120025349120436603619227,226.2649
0xc8a155c44d2d7a9091dcfb638e5b5c1367dc9bd6,0x284f11109359a7e1306c3e447ef14d38400063ff,0x6a873410bf051a9e9d70b8b3a3fa253af3fa9a1ec3446d2471d630a364feb1e2,8616447,0x4200000000000000000000000000000000000006,292000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,449974395238184617854908,769.63316
0x0557af7fd225a80d7c4cf87dd9983f1bdce2d3b0,0x284f11109359a7e1306c3e447ef14d38400063ff,0x3de9c57add93936c4c1905041768898fd3639460e45d1a87dc8efcec223a0c63,8620915,0x4200000000000000000000000000000000000006,2020000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,663545708956507818100864,5235.5572
0xb9dfe3c2a7576c73c16b061f2d83c3e87891e0ab,0x284f11109359a7e1306c3e447ef14d38400063ff,0x6ddd5c92e9d913dd8a91ccbc39533c5a0a79862b4df95984186fb167666f7b21,8613568,0x4200000000000000000000000000000000000006,187000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,511338491578620894060294,491.97643
0x5e926eb27621e237c4ebb81c1ab01ed003f01124,0x284f11109359a7e1306c3e447ef14d38400063ff,0xae029e623418e88b260d3f2895fa3281c3c4345a1e2cd4ae89ec92e9ef5e5520,8611157,0x4200000000000000000000000000000000000006,140000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,3279739143809253718951176,368.27420000000006
0x7d3f7045a241028a0159d0eb85a794842b9a2bd0,0x284f11109359a7e1306c3e447ef14d38400063ff,0xcc83c893140b0490a90d5461e04e107bdd2579beac63b428a21c0af31975e3ad,8616441,0x4200000000000000000000000000000000000006,282000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,441693082953021811217255,743.27586
0x7cb774a7e4fe42460f5467023f1f56c4d1f66989,0x284f11109359a7e1306c3e447ef14d38400063ff,0xb99f41add1a2faa484f7c92a39b11bc1aeacae3d93e80d7802088227fd0cba2d,8614728,0x4200000000000000000000000000000000000006,390000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,703653953378492801442126,1027.2951
0x2dc8295448ea1b4b74a363838108764b807d60c5,0x284f11109359a7e1306c3e447ef14d38400063ff,0x5331c35be37d4c0b3353f128dccb02552e39e9ca7983b6ac90a27bf16e31411a,8618012,0x4200000000000000000000000000000000000006,330000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,449275838182041366262634,869.1606
0x7172f9ea7d71524738687fd2e8129ac0a891fd98,0x284f11109359a7e1306c3e447ef14d38400063ff,0x2e021b885d0f45ddf0d29aab0a06f657acbff63d965b59c464e1b582a4a835ff,8620900,0x4200000000000000000000000000000000000006,417000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,144270678994905578250922,1080.80562
0x8a6e2ff9d68545ebf4f197d0c0267a4ddf2946fa,0x284f11109359a7e1306c3e447ef14d38400063ff,0x57b0c2c88095eec8590736471ce6753b0bb3de2993f6b8302ff84b4068ddcc1a,8611162,0x4200000000000000000000000000000000000006,160000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,3624360788244510256559078,420.88480000000004
0x7172f9ea7d71524738687fd2e8129ac0a891fd98,0x284f11109359a7e1306c3e447ef14d38400063ff,0x98be09599e3d00a05cccf86ca29f5e68dfafc32e2a5d16256180ab01fe1fa8a2,8620875,0x4200000000000000000000000000000000000006,195000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,69328507266713898499312,505.41270000000003
0x3c3499e201c872440f1cd1fd70c744c416b7d736,0x284f11109359a7e1306c3e447ef14d38400063ff,0xc91c8abf4aaf1acd761755905eb4a3e93fb72ffb76c115eb1b59f72cd90a1ead,8618837,0x4200000000000000000000000000000000000006,410000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,504569159075061700764757,1091.3953999999999
0xa7783a4f40e0a7bb47e6b174b2e321d70f759c8c,0x284f11109359a7e1306c3e447ef14d38400063ff,0xedee92ce87472c4b4f80dff3c273e3282b12b827df7e6bbf8740a97b6a52cb79,8620910,0x4200000000000000000000000000000000000006,60000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,20236118992656293171339,155.51160000000002
0x7ce320243b429786add183e51fd843d1bb35c58d,0x284f11109359a7e1306c3e447ef14d38400063ff,0x3ffbbbbcc349c17948139e3a945b50edf5fe27469a401d010b121d8eaf91fc9c,8611171,0x4200000000000000000000000000000000000006,140000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,4033356585565501913673804,368.27420000000006
0xe4407794d081af57b5bc1574120d4e1db45a36c0,0x284f11109359a7e1306c3e447ef14d38400063ff,0xebe30dba460ec210eacde47e31af89f985797d876b66753d28050ecd7bf8e85c,8623799,0x4200000000000000000000000000000000000006,2525000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,848738059491903637027567,6540.12875
0xb7873862a5cd8993131d65ce30c1c6103fec0026,0x284f11109359a7e1306c3e447ef14d38400063ff,0x1fb4dc282e55a8161d9e1076da2559a88d27f6194f1cd7710be2309f092290be,8622030,0x4200000000000000000000000000000000000006,1000000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,580109804560533326495259,2583.42
0x5a54b8b6111e0c190a5dba72fb020e35101e443c,0x284f11109359a7e1306c3e447ef14d38400063ff,0xf82f8f6d5f630c3dc6a1a536673f2efc755d42c1ba8ca8df1bf8fe84062c0e95,8619975,0x4200000000000000000000000000000000000006,1860000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,445543832715841804800486,4847.625
0x001ef82d26d9f05bb809af1d90ac50605d0ad863,0x284f11109359a7e1306c3e447ef14d38400063ff,0x13c7b740a948d676a7ce45e298592e2d81983a8c591049fbe5293eda594ff973,8620001,0x4200000000000000000000000000000000000006,1820000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,440279901123625355946679,4743.375
0x961fa38bf4507546342df9633cb499e7a30b967a,0x284f11109359a7e1306c3e447ef14d38400063ff,0xa1386c71028e9550e6a810c69e71432e4bedd6e5cebf072ab54fc06cb3dcf222,8619986,0x4200000000000000000000000000000000000006,2380000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,532021783101690877580657,6202.875
0x1bb80d7567e3a57f63efd05a7a7be56bead955f7,0x284f11109359a7e1306c3e447ef14d38400063ff,0xf53e3e341860b328c52f6c0156216eef0ff631ea866c53de0a28b8837fd5d375,8619981,0x4200000000000000000000000000000000000006,1101000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,255380216602918528484849,2869.48125
0x8240899b8297406eebccfeb3365b72429daa5a6d,0x284f11109359a7e1306c3e447ef14d38400063ff,0x6417ea1cb39bb32efb9c575b4f215b6067a262c71b96b53071752884ac62340e,8622010,0x4200000000000000000000000000000000000006,378000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,121907444728138420223831,976.53276
0x2ec9f371bf3b9f2128d9e65ba7adb04a4e742285,0x284f11109359a7e1306c3e447ef14d38400063ff,0x72a353300f70bb4582165b962ba51981f4342443eb3fbcde4a0de8c6cc922d64,8622001,0x4200000000000000000000000000000000000006,2760000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,984817180172224656266889,7130.2392
0x2ec9f371bf3b9f2128d9e65ba7adb04a4e742285,0x284f11109359a7e1306c3e447ef14d38400063ff,0x4e87fcd5c301d8818bff920920688c06acebaf157b1c4fc91e062b9af2df5212,8622021,0x4200000000000000000000000000000000000006,190000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,57853242548083444832234,490.8498
0xb717b1f6c6ecc5f4923726e4c13a16ca93727da9,0x284f11109359a7e1306c3e447ef14d38400063ff,0xa3f599a6431b2cdfd28a768f7cf3f6d9cc9f02cc6ef0645a0de5c12d2a36accb,8624440,0x4200000000000000000000000000000000000006,1060000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,278956322525388902815323,2746.0890000000004
0x1ac809ffdf691b69549ca7d39a96ed69d9b76bbb,0x284f11109359a7e1306c3e447ef14d38400063ff,0xa10f562c71de320ecfb50f14f8aeb64b51d3fe95413bedfdf0dd4867266a19d4,8622025,0x4200000000000000000000000000000000000006,620000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,186953557798380646491964,1601.7204
0xc9360bf175410b9f5d9b7e95ee9670a79abc7f1a,0x284f11109359a7e1306c3e447ef14d38400063ff,0x0e9abfcdd3254b00a26483782fde9669ab635a3df48c9e05395792204ff884d4,8613393,0x4200000000000000000000000000000000000006,380000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,1135695439067008359190341,998.4918
0xd7059317d0ff3da1000ac8a3def31ae55239702c,0x284f11109359a7e1306c3e447ef14d38400063ff,0xeacb676296e6932412e8058df8e07a8ffc747f0d022434c18c765cdc0ccdb4cd,8613388,0x4200000000000000000000000000000000000006,298000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,741656309156159503504595,783.02778
0xbad0c9c9bdc9a199387f514dcf0354f9aaaae1d9,0x284f11109359a7e1306c3e447ef14d38400063ff,0x4f7e7040b26b9aec2b671e08d601531c06819c574c4ad58cb66262b945bd5ca3,8613363,0x4200000000000000000000000000000000000006,220000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,589319406846145868627847,578.0742
0x4ac7770c6ed29986901fb604d518a3dcd03dd815,0x284f11109359a7e1306c3e447ef14d38400063ff,0xb836832d75ae271326b9ac95ac17a554c7564738423bdc0c4056ed6eb78835c9,8615627,0x4200000000000000000000000000000000000006,327000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,537451383756569040691835,860.62149
0x5894a15c0ece062e396acf1aed5fce7a44ae465a,0x284f11109359a7e1306c3e447ef14d38400063ff,0x80fe5a05740977eed5cbc1bde39c79aa9d6e59f7a5d04452e6db8e58a43b4d91,8613382,0x4200000000000000000000000000000000000006,178000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,450753092011283488772502,467.71458
0x0f5c101d9fa738cb743daac42fdd1be34c950f22,0x284f11109359a7e1306c3e447ef14d38400063ff,0xee706c66e08efdcc75ce4d4dacb2bfce3699887704ef561b327260c6ad2f0556,8613418,0x4200000000000000000000000000000000000006,262000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,731801115776871588553121,688.4338200000001
0x4115432838a0bc10e65ff1872575a87aa5087e1a,0x284f11109359a7e1306c3e447ef14d38400063ff,0x7b42b666ebf28e09e3787c1110301218b108a8fe5a883f17e92e3f38efdd7d92,8613372,0x4200000000000000000000000000000000000006,247000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,645802703955748814778196,649.01967
0xc8b66a3af36edde1c35deb060dc95fdbf7e03bfa,0x284f11109359a7e1306c3e447ef14d38400063ff,0xcdbe806ab65b0e580618e69445bcd4acafd0fef04bf9ee1ee8142b6855ba0a00,8615596,0x4200000000000000000000000000000000000006,70000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,118998862944957143622875,184.23090000000002
0x66a0d95af3396980cd5144f088fab5bbfb7878c9,0x284f11109359a7e1306c3e447ef14d38400063ff,0x2e521e3f0eaff74bd21d26eadfc594d337bd02182c61f331fbedd39616e4408e,8615602,0x4200000000000000000000000000000000000006,240000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,404264750674487534336746,631.6487999999999
0xba3805d75380d0f41674a4fc27fe97c5dc1a7aef,0x284f11109359a7e1306c3e447ef14d38400063ff,0xe1997b995c5c98aa48d374fee8678339b329bca0ef1684570b62f4c90070f5db,8624880,0x4200000000000000000000000000000000000006,1490000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,350096004432545810627748,3854.6895999999997
0xac1f28feb3b3d8212bfea31b25d60f63dd099230,0x284f11109359a7e1306c3e447ef14d38400063ff,0x60c475d9d8455fbeadfc57d91d0cd48b10fe35b8c9632505cc3a578c67318176,8623300,0x4200000000000000000000000000000000000006,2630000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,1093076270985165582044150,6823.3772
0xba3805d75380d0f41674a4fc27fe97c5dc1a7aef,0x284f11109359a7e1306c3e447ef14d38400063ff,0x2d3257e910fcb2cc68e4f1186ac492c25677c3f648829b74e0ac9433e0bb9a9d,8624860,0x4200000000000000000000000000000000000006,930000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,197554543523321857266797,2405.9472
0xeb79d85448bb783c49bd7da5c18999b30bb0242a,0x284f11109359a7e1306c3e447ef14d38400063ff,0xb5ca38d0164889851aec0bd19e77baebf8aafdcfcfdaf7f5be5b5a690146433c,8623280,0x4200000000000000000000000000000000000006,1565000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,659133550406042304356912,4060.2986
0x374fe150f3f690ac31fdfc43af2af85a210f18ed,0x284f11109359a7e1306c3e447ef14d38400063ff,0xcddc71cd976575201fb0cdd7076dad7a3a89171a8a86ab89c11e55b918000116,8623270,0x4200000000000000000000000000000000000006,90000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,41800391124769537612145,233.4996
0x374fe150f3f690ac31fdfc43af2af85a210f18ed,0x284f11109359a7e1306c3e447ef14d38400063ff,0xe1659cb546c637d1988b3947b34669a9a94cab1a5d0f06be7c6a0d076ac1966e,8623305,0x4200000000000000000000000000000000000006,1860000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,726734292805756496571150,4825.6584
0x3c938a234f8cc853011a63da34e8aa8f17e74313,0x284f11109359a7e1306c3e447ef14d38400063ff,0x2fb0b71968841a01efcd2bed3f1aae0c54e99046eab7ad561cbe1cab25b31527,8620450,0x4200000000000000000000000000000000000006,2840000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,791816661584357476472979,7386.839999999999
0xb0e939c5ab16ab2bb2a3e37f328e3177b0930898,0x284f11109359a7e1306c3e447ef14d38400063ff,0x142fbe72eec532033d4847267016ff50dc3e748a0f7ee42b94267bf6179828b8,8617376,0x4200000000000000000000000000000000000006,410000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,550938120106868233965875,1077.1109999999999
0x90fb6d16a746552521659a579fdff428989e2acc,0x284f11109359a7e1306c3e447ef14d38400063ff,0x79392371d4e9d680a798825984a0740000ff12a503c5d57103bd9ca68378837a,8620235,0x4200000000000000000000000000000000000006,430000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,132485349835449617749161,1114.4224
0x774e8421c56fbbf126aecf1dca4dbbf0c3a7551e,0x284f11109359a7e1306c3e447ef14d38400063ff,0x26bad206b67efb9fbeaf4b5f1dd94e1ae206403d35f45e2d14c3521bae3ac5a8,8613818,0x4200000000000000000000000000000000000006,80000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,176829059290435443567240,210.47119999999998
0xba134471722383847f25d0686afbda5178367cba,0x284f11109359a7e1306c3e447ef14d38400063ff,0xdef238d44dd07c6ec97f15bc05da37aa202ab3fd1bd783378d52102617faf2c1,8610952,0x4200000000000000000000000000000000000006,226000000000000000,0x20f17d48646d57764334b6606d85518680d4e276,9857146017071380156081065,593.3132800000001
